county_name,town_name,lat,lon,geometry,convenience_store_count,grocery_store_count,adb_sysdt
高雄市,鳳山區,22.59,120.36,"POLYGON ((120.355 22.585, 120.355 22.595, 120.365 22.595, 120.365 22.585, 120.355 22.585))",5,2,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.59,120.37,"POLYGON ((120.365 22.585, 120.365 22.595, 120.375 22.595, 120.375 22.585, 120.365 22.585))",2,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.59,120.4,"POLYGON ((120.395 22.585, 120.395 22.595, 120.405 22.595, 120.405 22.585, 120.395 22.585))",3,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.59,120.41,"POLYGON ((120.405 22.585, 120.405 22.595, 120.415 22.595, 120.415 22.585, 120.405 22.585))",1,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.59,120.42,"POLYGON ((120.415 22.585, 120.415 22.595, 120.425 22.595, 120.425 22.585, 120.415 22.585))",3,1,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.59,120.43,"POLYGON ((120.425 22.585, 120.425 22.595, 120.435 22.595, 120.435 22.585, 120.425 22.585))",1,0,2026-02-04T14:59:48.291Z
屏東縣,萬丹鄉,22.59,120.49,"POLYGON ((120.485 22.585, 120.485 22.595, 120.495 22.595, 120.495 22.585, 120.485 22.585))",6,1,2026-02-04T14:59:48.291Z
屏東縣,竹田鄉,22.59,120.54,"POLYGON ((120.535 22.585, 120.535 22.595, 120.545 22.595, 120.545 22.585, 120.535 22.585))",1,0,2026-02-04T14:59:48.291Z
屏東縣,泰武鄉,22.59,120.63,"POLYGON ((120.625 22.585, 120.625 22.595, 120.635 22.595, 120.635 22.585, 120.625 22.585))",1,0,2026-02-04T14:59:48.291Z
臺東縣,金峰鄉,22.59,120.96,"POLYGON ((120.955 22.585, 120.955 22.595, 120.965 22.595, 120.965 22.585, 120.955 22.585))",1,0,2026-02-04T14:59:48.291Z
高雄市,前鎮區,22.6,120.3,"POLYGON ((120.295 22.595, 120.295 22.605, 120.305 22.605, 120.305 22.595, 120.295 22.595))",2,1,2026-02-04T14:59:48.291Z
高雄市,前鎮區,22.6,120.31,"POLYGON ((120.305 22.595, 120.305 22.605, 120.315 22.605, 120.315 22.595, 120.305 22.595))",4,1,2026-02-04T14:59:48.291Z
高雄市,前鎮區,22.6,120.32,"POLYGON ((120.315 22.595, 120.315 22.605, 120.325 22.605, 120.325 22.595, 120.315 22.595))",2,1,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.6,120.33,"POLYGON ((120.325 22.595, 120.325 22.605, 120.335 22.605, 120.335 22.595, 120.325 22.595))",17,3,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.6,120.34,"POLYGON ((120.335 22.595, 120.335 22.605, 120.345 22.605, 120.345 22.595, 120.335 22.595))",8,1,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.6,120.35,"POLYGON ((120.345 22.595, 120.345 22.605, 120.355 22.605, 120.355 22.595, 120.345 22.595))",3,1,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.6,120.39,"POLYGON ((120.385 22.595, 120.385 22.605, 120.395 22.605, 120.395 22.595, 120.385 22.595))",1,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.6,120.4,"POLYGON ((120.395 22.595, 120.395 22.605, 120.405 22.605, 120.405 22.595, 120.395 22.595))",5,1,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.6,120.41,"POLYGON ((120.405 22.595, 120.405 22.605, 120.415 22.605, 120.415 22.595, 120.405 22.595))",1,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.6,120.42,"POLYGON ((120.415 22.595, 120.415 22.605, 120.425 22.605, 120.425 22.595, 120.415 22.595))",2,0,2026-02-04T14:59:48.291Z
屏東縣,萬丹鄉,22.6,120.47,"POLYGON ((120.465 22.595, 120.465 22.605, 120.475 22.605, 120.475 22.595, 120.465 22.595))",1,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.6,120.56,"POLYGON ((120.555 22.595, 120.555 22.605, 120.565 22.605, 120.565 22.595, 120.555 22.595))",2,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.6,120.57,"POLYGON ((120.565 22.595, 120.565 22.605, 120.575 22.605, 120.575 22.595, 120.565 22.595))",1,0,2026-02-04T14:59:48.291Z
屏東縣,萬巒鄉,22.6,120.61,"POLYGON ((120.605 22.595, 120.605 22.605, 120.615 22.605, 120.615 22.595, 120.605 22.595))",1,0,2026-02-04T14:59:48.291Z
臺東縣,太麻里鄉,22.6,121,"POLYGON ((120.995 22.595, 120.995 22.605, 121.005 22.605, 121.005 22.595, 120.995 22.595))",1,0,2026-02-04T14:59:48.291Z
高雄市,旗津區,22.61,120.27,"POLYGON ((120.265 22.605, 120.265 22.615, 120.275 22.615, 120.275 22.605, 120.265 22.605))",5,0,2026-02-04T14:59:48.291Z
高雄市,前鎮區,22.61,120.3,"POLYGON ((120.295 22.605, 120.295 22.615, 120.305 22.615, 120.305 22.605, 120.295 22.605))",13,1,2026-02-04T14:59:48.291Z
高雄市,前鎮區,22.61,120.31,"POLYGON ((120.305 22.605, 120.305 22.615, 120.315 22.615, 120.315 22.605, 120.305 22.605))",16,0,2026-02-04T14:59:48.291Z
高雄市,前鎮區,22.61,120.32,"POLYGON ((120.315 22.605, 120.315 22.615, 120.325 22.615, 120.325 22.605, 120.315 22.605))",12,1,2026-02-04T14:59:48.291Z
高雄市,前鎮區,22.61,120.33,"POLYGON ((120.325 22.605, 120.325 22.615, 120.335 22.615, 120.335 22.605, 120.325 22.605))",8,1,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.61,120.34,"POLYGON ((120.335 22.605, 120.335 22.615, 120.345 22.615, 120.345 22.605, 120.335 22.605))",8,2,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.61,120.35,"POLYGON ((120.345 22.605, 120.345 22.615, 120.355 22.615, 120.355 22.605, 120.345 22.605))",4,1,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.61,120.36,"POLYGON ((120.355 22.605, 120.355 22.615, 120.365 22.615, 120.365 22.605, 120.355 22.605))",2,1,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.61,120.39,"POLYGON ((120.385 22.605, 120.385 22.615, 120.395 22.615, 120.395 22.605, 120.385 22.605))",4,1,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.61,120.4,"POLYGON ((120.395 22.605, 120.395 22.615, 120.405 22.615, 120.405 22.605, 120.395 22.605))",1,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.61,120.41,"POLYGON ((120.405 22.605, 120.405 22.615, 120.415 22.615, 120.415 22.605, 120.405 22.605))",3,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.61,120.43,"POLYGON ((120.425 22.605, 120.425 22.615, 120.435 22.615, 120.435 22.605, 120.425 22.605))",1,0,2026-02-04T14:59:48.291Z
屏東縣,萬丹鄉,22.61,120.49,"POLYGON ((120.485 22.605, 120.485 22.615, 120.495 22.615, 120.495 22.605, 120.485 22.605))",1,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.61,120.56,"POLYGON ((120.555 22.605, 120.555 22.615, 120.565 22.615, 120.565 22.605, 120.555 22.605))",0,1,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.61,120.57,"POLYGON ((120.565 22.605, 120.565 22.615, 120.575 22.615, 120.575 22.605, 120.565 22.605))",1,1,2026-02-04T14:59:48.291Z
臺東縣,太麻里鄉,22.61,121,"POLYGON ((120.995 22.605, 120.995 22.615, 121.005 22.615, 121.005 22.605, 120.995 22.605))",0,1,2026-02-04T14:59:48.291Z
臺東縣,太麻里鄉,22.61,121.01,"POLYGON ((121.005 22.605, 121.005 22.615, 121.015 22.615, 121.015 22.605, 121.005 22.605))",2,0,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.62,120.27,"POLYGON ((120.265 22.615, 120.265 22.625, 120.275 22.625, 120.275 22.615, 120.265 22.615))",7,0,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.62,120.28,"POLYGON ((120.275 22.615, 120.275 22.625, 120.285 22.625, 120.285 22.615, 120.275 22.615))",3,1,2026-02-04T14:59:48.291Z
高雄市,鹽埕區,22.62,120.29,"POLYGON ((120.285 22.615, 120.285 22.625, 120.295 22.625, 120.295 22.615, 120.285 22.615))",7,0,2026-02-04T14:59:48.291Z
高雄市,苓雅區,22.62,120.3,"POLYGON ((120.295 22.615, 120.295 22.625, 120.305 22.625, 120.305 22.615, 120.295 22.615))",20,2,2026-02-04T14:59:48.291Z
高雄市,苓雅區,22.62,120.31,"POLYGON ((120.305 22.615, 120.305 22.625, 120.315 22.625, 120.315 22.615, 120.305 22.615))",12,2,2026-02-04T14:59:48.291Z
高雄市,苓雅區,22.62,120.32,"POLYGON ((120.315 22.615, 120.315 22.625, 120.325 22.625, 120.325 22.615, 120.315 22.615))",12,2,2026-02-04T14:59:48.291Z
高雄市,苓雅區,22.62,120.33,"POLYGON ((120.325 22.615, 120.325 22.625, 120.335 22.625, 120.335 22.615, 120.325 22.615))",9,0,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.62,120.34,"POLYGON ((120.335 22.615, 120.335 22.625, 120.345 22.625, 120.345 22.615, 120.335 22.615))",2,0,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.62,120.35,"POLYGON ((120.345 22.615, 120.345 22.625, 120.355 22.625, 120.355 22.615, 120.345 22.615))",5,2,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.62,120.36,"POLYGON ((120.355 22.615, 120.355 22.625, 120.365 22.625, 120.365 22.615, 120.355 22.615))",5,2,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.62,120.37,"POLYGON ((120.365 22.615, 120.365 22.625, 120.375 22.625, 120.375 22.615, 120.365 22.615))",3,1,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.62,120.38,"POLYGON ((120.375 22.615, 120.375 22.625, 120.385 22.625, 120.385 22.615, 120.375 22.615))",3,1,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.62,120.39,"POLYGON ((120.385 22.615, 120.385 22.625, 120.395 22.625, 120.395 22.615, 120.385 22.615))",2,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.62,120.41,"POLYGON ((120.405 22.615, 120.405 22.625, 120.415 22.625, 120.415 22.615, 120.405 22.615))",1,0,2026-02-04T14:59:48.291Z
屏東縣,萬丹鄉,22.62,120.47,"POLYGON ((120.465 22.615, 120.465 22.625, 120.475 22.625, 120.475 22.615, 120.465 22.615))",1,1,2026-02-04T14:59:48.291Z
屏東縣,萬丹鄉,22.62,120.48,"POLYGON ((120.475 22.615, 120.475 22.625, 120.485 22.625, 120.485 22.615, 120.475 22.615))",1,0,2026-02-04T14:59:48.291Z
屏東縣,竹田鄉,22.62,120.53,"POLYGON ((120.525 22.615, 120.525 22.625, 120.535 22.625, 120.535 22.615, 120.525 22.615))",1,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.62,120.54,"POLYGON ((120.535 22.615, 120.535 22.625, 120.545 22.625, 120.545 22.615, 120.535 22.615))",1,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.62,120.56,"POLYGON ((120.555 22.615, 120.555 22.625, 120.565 22.625, 120.565 22.615, 120.555 22.615))",2,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.62,120.57,"POLYGON ((120.565 22.615, 120.565 22.625, 120.575 22.625, 120.575 22.615, 120.565 22.615))",5,0,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.63,120.28,"POLYGON ((120.275 22.625, 120.275 22.635, 120.285 22.635, 120.285 22.625, 120.275 22.625))",7,1,2026-02-04T14:59:48.291Z
高雄市,前金區,22.63,120.29,"POLYGON ((120.285 22.625, 120.285 22.635, 120.295 22.635, 120.295 22.625, 120.285 22.625))",12,2,2026-02-04T14:59:48.291Z
高雄市,新興區,22.63,120.3,"POLYGON ((120.295 22.625, 120.295 22.635, 120.305 22.635, 120.305 22.625, 120.295 22.625))",22,1,2026-02-04T14:59:48.291Z
高雄市,新興區,22.63,120.31,"POLYGON ((120.305 22.625, 120.305 22.635, 120.315 22.635, 120.315 22.625, 120.305 22.625))",20,3,2026-02-04T14:59:48.291Z
高雄市,苓雅區,22.63,120.32,"POLYGON ((120.315 22.625, 120.315 22.635, 120.325 22.635, 120.325 22.625, 120.315 22.625))",13,1,2026-02-04T14:59:48.291Z
高雄市,苓雅區,22.63,120.33,"POLYGON ((120.325 22.625, 120.325 22.635, 120.335 22.635, 120.335 22.625, 120.325 22.625))",11,2,2026-02-04T14:59:48.291Z
高雄市,苓雅區,22.63,120.34,"POLYGON ((120.335 22.625, 120.335 22.635, 120.345 22.635, 120.345 22.625, 120.335 22.625))",6,1,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.63,120.35,"POLYGON ((120.345 22.625, 120.345 22.635, 120.355 22.635, 120.355 22.625, 120.345 22.625))",6,1,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.63,120.36,"POLYGON ((120.355 22.625, 120.355 22.635, 120.365 22.635, 120.365 22.625, 120.355 22.625))",6,2,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.63,120.37,"POLYGON ((120.365 22.625, 120.365 22.635, 120.375 22.635, 120.375 22.625, 120.365 22.625))",6,1,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.63,120.38,"POLYGON ((120.375 22.625, 120.375 22.635, 120.385 22.635, 120.385 22.625, 120.375 22.625))",5,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.63,120.39,"POLYGON ((120.385 22.625, 120.385 22.635, 120.395 22.635, 120.395 22.625, 120.385 22.625))",1,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.63,120.4,"POLYGON ((120.395 22.625, 120.395 22.635, 120.405 22.635, 120.405 22.625, 120.395 22.625))",2,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.63,120.42,"POLYGON ((120.415 22.625, 120.415 22.635, 120.425 22.635, 120.425 22.625, 120.415 22.625))",1,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.63,120.46,"POLYGON ((120.455 22.625, 120.455 22.635, 120.465 22.635, 120.465 22.625, 120.455 22.625))",1,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.63,120.54,"POLYGON ((120.535 22.625, 120.535 22.635, 120.545 22.635, 120.545 22.625, 120.535 22.625))",3,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.63,120.55,"POLYGON ((120.545 22.625, 120.545 22.635, 120.555 22.635, 120.555 22.625, 120.545 22.625))",2,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.63,120.6,"POLYGON ((120.595 22.625, 120.595 22.635, 120.605 22.635, 120.605 22.625, 120.595 22.625))",2,0,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.64,120.28,"POLYGON ((120.275 22.635, 120.275 22.645, 120.285 22.645, 120.285 22.635, 120.275 22.635))",2,0,2026-02-04T14:59:48.291Z
高雄市,三民區,22.64,120.29,"POLYGON ((120.285 22.635, 120.285 22.645, 120.295 22.645, 120.295 22.635, 120.285 22.635))",7,1,2026-02-04T14:59:48.291Z
高雄市,三民區,22.64,120.3,"POLYGON ((120.295 22.635, 120.295 22.645, 120.305 22.645, 120.305 22.635, 120.295 22.635))",16,0,2026-02-04T14:59:48.291Z
高雄市,三民區,22.64,120.31,"POLYGON ((120.305 22.635, 120.305 22.645, 120.315 22.645, 120.315 22.635, 120.305 22.635))",12,1,2026-02-04T14:59:48.291Z
高雄市,三民區,22.64,120.32,"POLYGON ((120.315 22.635, 120.315 22.645, 120.325 22.645, 120.325 22.635, 120.315 22.635))",9,1,2026-02-04T14:59:48.291Z
高雄市,三民區,22.64,120.33,"POLYGON ((120.325 22.635, 120.325 22.645, 120.335 22.645, 120.335 22.635, 120.325 22.635))",12,4,2026-02-04T14:59:48.291Z
高雄市,三民區,22.64,120.34,"POLYGON ((120.335 22.635, 120.335 22.645, 120.345 22.645, 120.345 22.635, 120.335 22.635))",12,2,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.64,120.35,"POLYGON ((120.345 22.635, 120.345 22.645, 120.355 22.645, 120.355 22.635, 120.345 22.635))",12,1,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.64,120.36,"POLYGON ((120.355 22.635, 120.355 22.645, 120.365 22.645, 120.365 22.635, 120.355 22.635))",5,2,2026-02-04T14:59:48.291Z
高雄市,鳳山區,22.64,120.37,"POLYGON ((120.365 22.635, 120.365 22.645, 120.375 22.645, 120.375 22.635, 120.365 22.635))",8,2,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.64,120.38,"POLYGON ((120.375 22.635, 120.375 22.645, 120.385 22.645, 120.385 22.635, 120.375 22.635))",2,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.64,120.39,"POLYGON ((120.385 22.635, 120.385 22.645, 120.395 22.645, 120.395 22.635, 120.385 22.635))",5,0,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.64,120.4,"POLYGON ((120.395 22.635, 120.395 22.645, 120.405 22.645, 120.405 22.635, 120.395 22.635))",2,1,2026-02-04T14:59:48.291Z
高雄市,大寮區,22.64,120.42,"POLYGON ((120.415 22.635, 120.415 22.645, 120.425 22.645, 120.425 22.635, 120.415 22.635))",2,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.64,120.48,"POLYGON ((120.475 22.635, 120.475 22.645, 120.485 22.645, 120.485 22.635, 120.475 22.635))",1,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.64,120.49,"POLYGON ((120.485 22.635, 120.485 22.645, 120.495 22.645, 120.495 22.635, 120.485 22.635))",1,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.64,120.55,"POLYGON ((120.545 22.635, 120.545 22.645, 120.555 22.645, 120.555 22.635, 120.545 22.635))",1,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.64,120.57,"POLYGON ((120.565 22.635, 120.565 22.645, 120.575 22.645, 120.575 22.635, 120.565 22.635))",1,0,2026-02-04T14:59:48.291Z
屏東縣,內埔鄉,22.64,120.6,"POLYGON ((120.595 22.635, 120.595 22.645, 120.605 22.645, 120.605 22.635, 120.595 22.635))",2,0,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.65,120.28,"POLYGON ((120.275 22.645, 120.275 22.655, 120.285 22.655, 120.285 22.645, 120.275 22.645))",7,1,2026-02-04T14:59:48.291Z
高雄市,三民區,22.65,120.29,"POLYGON ((120.285 22.645, 120.285 22.655, 120.295 22.655, 120.295 22.645, 120.285 22.645))",8,1,2026-02-04T14:59:48.291Z
高雄市,三民區,22.65,120.3,"POLYGON ((120.295 22.645, 120.295 22.655, 120.305 22.655, 120.305 22.645, 120.295 22.645))",12,1,2026-02-04T14:59:48.291Z
高雄市,三民區,22.65,120.31,"POLYGON ((120.305 22.645, 120.305 22.655, 120.315 22.655, 120.315 22.645, 120.305 22.645))",4,0,2026-02-04T14:59:48.291Z
高雄市,三民區,22.65,120.32,"POLYGON ((120.315 22.645, 120.315 22.655, 120.325 22.655, 120.325 22.645, 120.315 22.645))",20,2,2026-02-04T14:59:48.291Z
高雄市,三民區,22.65,120.33,"POLYGON ((120.325 22.645, 120.325 22.655, 120.335 22.655, 120.335 22.645, 120.325 22.645))",11,1,2026-02-04T14:59:48.291Z
高雄市,三民區,22.65,120.34,"POLYGON ((120.335 22.645, 120.335 22.655, 120.345 22.655, 120.345 22.645, 120.335 22.645))",7,1,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.65,120.35,"POLYGON ((120.345 22.645, 120.345 22.655, 120.355 22.655, 120.355 22.645, 120.345 22.645))",1,1,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.65,120.37,"POLYGON ((120.365 22.645, 120.365 22.655, 120.375 22.655, 120.375 22.645, 120.365 22.645))",1,0,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.65,120.39,"POLYGON ((120.385 22.645, 120.385 22.655, 120.395 22.655, 120.395 22.645, 120.385 22.645))",1,0,2026-02-04T14:59:48.291Z
高雄市,大樹區,22.65,120.42,"POLYGON ((120.415 22.645, 120.415 22.655, 120.425 22.655, 120.425 22.645, 120.415 22.645))",3,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.65,120.46,"POLYGON ((120.455 22.645, 120.455 22.655, 120.465 22.655, 120.465 22.645, 120.455 22.645))",1,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.65,120.48,"POLYGON ((120.475 22.645, 120.475 22.655, 120.485 22.655, 120.485 22.645, 120.475 22.645))",1,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.65,120.49,"POLYGON ((120.485 22.645, 120.485 22.655, 120.495 22.655, 120.495 22.645, 120.485 22.645))",1,1,2026-02-04T14:59:48.291Z
屏東縣,麟洛鄉,22.65,120.52,"POLYGON ((120.515 22.645, 120.515 22.655, 120.525 22.655, 120.525 22.645, 120.515 22.645))",2,0,2026-02-04T14:59:48.291Z
屏東縣,麟洛鄉,22.65,120.53,"POLYGON ((120.525 22.645, 120.525 22.655, 120.535 22.655, 120.535 22.645, 120.525 22.645))",2,0,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.66,120.27,"POLYGON ((120.265 22.655, 120.265 22.665, 120.275 22.665, 120.275 22.655, 120.265 22.655))",1,0,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.66,120.28,"POLYGON ((120.275 22.655, 120.275 22.665, 120.285 22.665, 120.285 22.655, 120.275 22.655))",6,2,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.66,120.29,"POLYGON ((120.285 22.655, 120.285 22.665, 120.295 22.665, 120.295 22.655, 120.285 22.655))",10,0,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.66,120.3,"POLYGON ((120.295 22.655, 120.295 22.665, 120.305 22.665, 120.305 22.655, 120.295 22.655))",13,3,2026-02-04T14:59:48.291Z
高雄市,左營區,22.66,120.31,"POLYGON ((120.305 22.655, 120.305 22.665, 120.315 22.665, 120.315 22.655, 120.305 22.655))",14,2,2026-02-04T14:59:48.291Z
高雄市,三民區,22.66,120.32,"POLYGON ((120.315 22.655, 120.315 22.665, 120.325 22.665, 120.325 22.655, 120.315 22.655))",7,1,2026-02-04T14:59:48.291Z
高雄市,三民區,22.66,120.33,"POLYGON ((120.325 22.655, 120.325 22.665, 120.335 22.665, 120.335 22.655, 120.325 22.655))",4,0,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.66,120.34,"POLYGON ((120.335 22.655, 120.335 22.665, 120.345 22.665, 120.345 22.655, 120.335 22.655))",1,0,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.66,120.36,"POLYGON ((120.355 22.655, 120.355 22.665, 120.365 22.665, 120.365 22.655, 120.355 22.655))",4,0,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.66,120.38,"POLYGON ((120.375 22.655, 120.375 22.665, 120.385 22.665, 120.385 22.655, 120.375 22.655))",1,0,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.66,120.39,"POLYGON ((120.385 22.655, 120.385 22.665, 120.395 22.665, 120.395 22.655, 120.385 22.655))",3,0,2026-02-04T14:59:48.291Z
高雄市,大樹區,22.66,120.41,"POLYGON ((120.405 22.655, 120.405 22.665, 120.415 22.665, 120.415 22.655, 120.405 22.655))",1,0,2026-02-04T14:59:48.291Z
高雄市,大樹區,22.66,120.42,"POLYGON ((120.415 22.655, 120.415 22.665, 120.425 22.665, 120.425 22.655, 120.415 22.655))",1,1,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.66,120.47,"POLYGON ((120.465 22.655, 120.465 22.665, 120.475 22.665, 120.475 22.655, 120.465 22.655))",2,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.66,120.48,"POLYGON ((120.475 22.655, 120.475 22.665, 120.485 22.665, 120.485 22.655, 120.475 22.655))",7,1,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.66,120.49,"POLYGON ((120.485 22.655, 120.485 22.665, 120.495 22.665, 120.495 22.655, 120.485 22.655))",3,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.66,120.5,"POLYGON ((120.495 22.655, 120.495 22.665, 120.505 22.665, 120.505 22.655, 120.495 22.655))",1,0,2026-02-04T14:59:48.291Z
屏東縣,屏東市,22.66,120.51,"POLYGON ((120.505 22.655, 120.505 22.665, 120.515 22.665, 120.515 22.655, 120.505 22.655))",5,1,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.67,120.28,"POLYGON ((120.275 22.665, 120.275 22.675, 120.285 22.675, 120.285 22.665, 120.275 22.665))",2,1,2026-02-04T14:59:48.291Z
高雄市,鼓山區,22.67,120.29,"POLYGON ((120.285 22.665, 120.285 22.675, 120.295 22.675, 120.295 22.665, 120.285 22.665))",11,2,2026-02-04T14:59:48.291Z
高雄市,左營區,22.67,120.3,"POLYGON ((120.295 22.665, 120.295 22.675, 120.305 22.675, 120.305 22.665, 120.295 22.665))",13,2,2026-02-04T14:59:48.291Z
高雄市,左營區,22.67,120.31,"POLYGON ((120.305 22.665, 120.305 22.675, 120.315 22.675, 120.315 22.665, 120.305 22.665))",12,3,2026-02-04T14:59:48.291Z
高雄市,三民區,22.67,120.32,"POLYGON ((120.315 22.665, 120.315 22.675, 120.325 22.675, 120.325 22.665, 120.315 22.665))",12,4,2026-02-04T14:59:48.291Z
高雄市,三民區,22.67,120.33,"POLYGON ((120.325 22.665, 120.325 22.675, 120.335 22.675, 120.335 22.665, 120.325 22.665))",1,0,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.67,120.34,"POLYGON ((120.335 22.665, 120.335 22.675, 120.345 22.675, 120.345 22.665, 120.335 22.665))",2,1,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.67,120.35,"POLYGON ((120.345 22.665, 120.345 22.675, 120.355 22.675, 120.355 22.665, 120.345 22.665))",3,0,2026-02-04T14:59:48.291Z
高雄市,鳥松區,22.67,120.36,"POLYGON ((120.355 22.665, 120.355 22.675, 120.365 22.675, 120.365 22.665, 120.355 22.665))",3,1,2026-02-04T14:59:48.291Z
